date,max,min
2019-02-09,14.2,5.5
2019-02-10,13.3,5.9
2019-02-11,12.6,0.5
2019-02-12,14.3,0.0
2019-02-13,17.6,-1.0
2019-02-14,19.5,-0.3
2019-02-15,18.1,-0.2
2019-02-16,20.3,0.4
2019-02-17,17.2,0.1
2019-02-18,15.6,3.6
2019-02-19,14.0,5.4
2019-02-20,16.2,1.3
2019-02-21,19.2,0.2
2019-02-22,19.9,0.0
2019-02-23,18.8,0.9
2019-02-24,20.1,0.7
2019-02-25,20.6,1.2
2019-02-26,22.2,1.9
2019-02-27,20.0,1.5
2019-02-28,17.5,1.3
2019-03-01,19.6,0.0
2019-03-02,20.1,3.4
2019-03-03,19.7,1.7
2019-03-04,14.2,7.6
2019-03-05,14.4,4.7
2019-03-06,11.7,4.0
2019-03-07,10.2,1.7
2019-03-08,14.0,4.4
2019-03-09,19.1,2.2
2019-03-10,19.7,4.4
2019-03-11,18.0,5.5
2019-03-12,20.4,2.0
2019-03-13,13.5,3.8
2019-03-14,18.0,0.7
2019-03-15,23.3,0.0
2019-03-16,23.4,1.7
2019-03-17,15.7,4.3
2019-03-18,14.0,1.5
2019-03-19,14.9,1.8
2019-03-20,14.8,1.7
2019-03-21,16.4,0.1
2019-03-22,18.5,0.0
2019-03-23,21.3,2.7
2019-03-24,21.5,5.1
2019-03-25,19.5,5.2
2019-03-26,20.8,1.4
2019-03-27,20.0,2.0
2019-03-28,20.2,2.3
2019-03-29,20.6,2.3
2019-03-30,20.4,3.2
2019-03-31,19.7,3.3
2019-04-01,19.9,4.3
2019-04-02,19.2,8.7
2019-04-03,13.7,3.5
2019-04-04,13.2,-0.6
2019-04-05,10.0,2.7
2019-04-06,9.8,3.3
2019-04-07,10.7,3.4
2019-04-08,14.8,6.1
2019-04-09,13.1,4.0
2019-04-10,13.8,4.6
2019-04-11,15.0,1.2
2019-04-12,18.0,1.9
2019-04-13,21.6,4.5
2019-04-14,20.8,11.2
2019-04-15,20.7,8.0
2019-04-16,20.8,3.4
2019-04-17,22.0,8.2
2019-04-18,16.2,7.7
2019-04-19,17.0,8.4
2019-04-20,22.8,9.5
2019-04-21,17.1,7.7
2019-04-22,20.0,4.6
2019-04-23,12.0,4.4
2019-04-24,14.4,4.2
2019-04-25,11.6,3.9
2019-04-26,15.5,6.4
2019-04-27,21.2,3.9
2019-04-28,24.0,6.9
2019-04-29,25.4,8.3
2019-04-30,26.0,10.1
2019-05-01,25.6,9.3
2019-05-02,23.5,6.9
2019-05-03,19.9,5.7
2019-05-04,23.4,5.4
2019-05-05,22.1,6.1
2019-05-06,25.2,7.0
2019-05-07,20.9,10.0
2019-05-08,19.1,9.4
2019-05-09,19.9,7.2
2019-05-10,23.2,12.4
2019-05-11,25.2,8.2
2019-05-12,27.0,8.1
2019-05-13,28.7,7.7
2019-05-14,29.9,8.0
2019-05-15,31.5,10.4
2019-05-16,25.0,9.1
2019-05-17,17.6,7.1
2019-05-18,17.1,4.4
2019-05-19,19.5,5.1
2019-05-20,20.1,7.3
2019-05-21,25.1,8.3
2019-05-22,27.3,9.9
2019-05-23,26.4,13.4
2019-05-24,23.6,11.5
2019-05-25,23.4,8.3
2019-05-26,27.3,9.1
2019-05-27,27.6,13.0
2019-05-28,25.0,9.6
2019-05-29,25.7,8.0
2019-05-30,30.6,10.7
2019-05-31,32.5,12.0
2019-06-01,33.9,12.9
2019-06-02,32.4,16.2
2019-06-03,31.1,17.1
2019-06-04,23.9,12.2
2019-06-05,19.0,8.0
2019-06-06,20.5,6.9
2019-06-07,18.7,7.9
2019-06-08,26.5,6.9
2019-06-09,23.5,10.1
2019-06-10,24.5,9.6
2019-06-11,20.8,11.2
2019-06-12,23.7,7.2
2019-06-13,25.3,8.5
2019-06-14,21.4,9.4
2019-06-15,24.5,8.2
2019-06-16,28.2,9.6
2019-06-17,28.9,12.0
2019-06-18,25.3,15.3
2019-06-19,23.4,15.0
2019-06-20,25.9,15.2
2019-06-21,25.9,11.2
2019-06-22,29.7,12.5
2019-06-23,28.5,15.0
2019-06-24,25.3,14.2
2019-06-25,27.2,15.6
2019-06-26,31.3,15.6
2019-07-01,32.4,
2019-07-02,33.9,14.9
2019-07-03,32.2,16.7
2019-07-04,30.5,16.3
2019-07-05,30.8,15.6
2019-07-06,30.8,15.2
2019-07-07,31.2,15.1
2019-07-08,26.7,15.2
2019-07-09,27.6,12.4
2019-07-10,32.3,13.6
2019-07-11,37.0,15.9
2019-07-12,38.7,17.4
2019-07-13,34.6,18.3
2019-07-14,31.5,15.9
2019-07-15,34.1,17.6
2019-07-16,33.9,17.0
2019-07-17,33.6,18.5
2019-07-18,33.3,16.5
2019-07-19,35.2,17.7
2019-07-20,34.2,19.3
2019-07-21,36.7,17.4
2019-07-22,37.3,20.0
2019-07-23,34.8,20.4
2019-07-24,35.3,19.1
2019-07-25,32.8,17.7
2019-07-26,26.4,15.0
2019-07-27,25.9,13.9
2019-07-28,29.7,11.8
2019-07-29,26.5,14.5
2019-07-30,27.2,11.2
2019-07-31,30.3,12.3
2019-08-01,32.1,16.0
2019-08-02,33.6,15.2
2019-08-03,34.4,16.6
2019-08-04,33.9,18.1
2019-08-05,33.7,17.1
2019-08-06,33.0,17.8
2019-08-07,26.5,18.7
2019-08-08,31.4,19.5
2019-08-09,23.1,15.7
2019-08-10,28.0,13.4
2019-08-11,23.8,13.8
2019-08-12,24.8,11.5
2019-08-13,28.2,11.3
2019-08-14,32.4,12.3
2019-08-15,33.2,17.6
2019-08-16,33.9,17.3
2019-08-17,34.8,16.8
2019-08-18,29.6,16.3
2019-08-19,24.7,16.8
2019-08-20,28.6,13.7
2019-08-21,31.6,14.6
2019-08-22,32.1,15.4
2019-08-23,33.8,14.1
2019-08-24,34.6,15.7
2019-08-25,32.3,17.0
2019-08-26,26.5,14.6
2019-08-27,28.9,15.2
2019-08-28,31.6,15.6
2019-08-29,33.5,17.0
2019-08-30,34.9,16.4
2019-08-31,33.5,16.3
2019-09-01,29.2,16.7
2019-09-02,29.3,13.8
2019-09-03,31.1,12.2
2019-09-04,32.2,13.7
2019-09-05,25.3,13.1
2019-09-06,25.3,9.7
2019-09-07,26.4,9.0
2019-09-08,28.2,10.7
2019-09-09,26.9,10.8
2019-09-10,21.0,11.2
2019-09-11,23.4,10.6
2019-09-12,28.9,10.8
2019-09-13,28.7,14.0
2019-09-14,26.0,14.5
2019-09-15,25.2,14.8
2019-09-16,23.2,13.3
2019-09-17,26.4,14.2
2019-09-18,26.5,13.2
2019-09-19,28.5,13.2
2019-09-20,26.4,15.1
2019-09-21,20.4,12.3
2019-09-22,20.8,11.0
2019-09-23,23.9,10.0
2019-09-24,21.7,12.3
2019-09-25,22.9,10.2
2019-09-26,27.1,10.9
2019-09-27,25.9,9.2
2019-09-28,29.1,9.9
2019-09-29,28.7,9.7
2019-09-30,29.6,11.1
2019-10-01,23.4,13.6
2019-10-02,22.5,9.5
2019-10-03,26.5,8.0
2019-10-04,25.6,12.1
2019-10-05,25.8,9.4
2019-10-06,26.4,8.4
2019-10-07,29.2,9.6
2019-10-08,29.2,10.4
2019-10-09,24.1,13.1
2019-10-10,25.9,8.6
2019-10-11,28.2,9.9
2019-10-12,27.3,17.3
2019-10-13,21.9,13.7
2019-10-14,15.6,6.9
2019-10-15,15.6,5.8
2019-10-16,18.8,8.3
2019-10-17,20.2,12.3
2019-10-18,16.3,12.2
2019-10-19,15.5,8.8
2019-10-20,12.8,6.3
2019-10-21,14.4,2.6
2019-10-22,13.3,2.9
2019-10-23,10.2,7.5
2019-10-24,15.0,6.9
2019-10-25,22.6,4.9
2019-10-26,24.4,5.7
2019-10-27,21.7,7.5
2019-10-28,21.4,9.1
2019-10-29,21.0,11.0
2019-10-30,16.8,12.3
2019-10-31,18.9,14.0
2019-11-01,19.7,14.8
2019-11-02,17.2,11.3
2019-11-03,14.0,10.4
2019-11-04,16.4,7.1
2019-11-05,13.6,6.8
2019-11-06,12.0,5.6
2019-11-07,11.3,3.9
2019-11-08,10.6,2.5
2019-11-09,9.6,4.0
2019-11-10,8.3,4.0
2019-11-11,14.4,4.3
2019-11-12,11.3,2.5
2019-11-13,16.0,7.8
2019-11-14,8.4,3.6
2019-11-15,8.6,1.7
2019-11-16,8.7,-0.7
2019-11-17,11.4,3.1
2019-11-18,10.2,2.1
2019-11-19,10.2,0.1
2019-11-20,8.6,4.7
2019-11-21,11.7,4.9
2019-11-22,13.7,6.7
2019-11-23,11.0,4.8
2019-11-24,10.7,4.1
2019-11-25,14.7,9.7
2019-11-26,16.0,9.1
2019-11-27,13.3,6.9
2019-11-28,14.2,8.8
2019-11-29,14.5,11.9
2019-11-30,13.8,5.4
2019-12-01,11.0,5.2
2019-12-02,10.5,1.9
2019-12-03,8.1,0.2
2019-12-04,7.6,-0.6
2019-12-05,10.0,3.4
2019-12-06,12.7,1.1
2019-12-07,14.2,0.2
2019-12-08,11.3,0.5
2019-12-09,12.4,2.0
2019-12-10,10.8,-0.4
2019-12-11,9.6,4.4
2019-12-12,11.4,4.4
2019-12-13,12.4,9.0
2019-12-14,11.5,8.2
2019-12-15,13.0,7.5
2019-12-16,12.9,8.0
2019-12-17,8.4,2.8
2019-12-18,11.5,1.2
2019-12-19,13.6,9.2
2019-12-20,14.0,7.7
2019-12-21,15.6,9.3
2019-12-22,13.4,6.0
2019-12-23,14.8,4.6
2019-12-24,16.9,3.7
2019-12-25,15.0,3.5
2019-12-26,12.1,3.2
2019-12-27,4.3,0.9
2019-12-28,9.0,-1.2
2019-12-29,15.6,-1.9
2019-12-30,16.0,-2.1
2019-12-31,15.7,-2.5
2020-01-01,17.2,-2.3
2020-01-02,14.5,-1.5
2020-01-03,10.7,2.3
2020-01-04,6.4,1.3
2020-01-05,3.6,0.5
2020-01-06,10.5,-1.7
2020-01-07,8.5,-2.4
2020-01-08,11.8,-3.7
2020-01-09,14.2,-0.3
2020-01-10,9.3,-1.4
2020-01-11,7.6,-2.1
2020-01-12,9.5,-4.6
2020-01-13,11.5,-4.0
2020-01-14,9.1,-2.1
2020-01-15,12.2,5.9
2020-01-16,12.8,8.3
2020-01-17,11.7,5.7
2020-01-18,14.3,5.2
2020-01-19,8.8,0.9
2020-01-20,5.1,-0.5
2020-01-21,5.4,-2.0
2020-01-22,10.4,2.8
2020-01-23,9.9,2.4
2020-01-24,10.7,3.6
2020-01-25,8.8,2.9
2020-01-26,10.6,2.3
2020-01-27,10.5,4.8
2020-01-28,12.2,10.1
2020-01-29,14.1,9.1
2020-01-30,11.0,7.3
2020-01-31,16.3,9.9
2020-02-01,17.4,11.4
2020-02-02,19.2,7.5
2020-02-03,20.8,3.7
2020-02-04,17.6,3.2
2020-02-05,12.3,1.9
2020-02-06,16.8,-0.2
2020-02-07,15.8,1.9
2020-02-08,14.5,5.4
2020-02-09,14.1,3.5
2020-02-10,14.9,9.0
2020-02-11,15.2,6.0
2020-02-12,16.6,7.1
2020-02-13,15.0,6.2
2020-02-14,16.3,2.4
2020-02-15,17.6,1.6
2020-02-16,18.5,2.4
2020-02-17,12.9,3.6
2020-02-18,12.1,0.6
2020-02-19,14.7,-0.5
2020-02-20,17.3,-0.8
2020-02-21,18.0,0.9
2020-02-22,19.8,0.0
2020-02-23,20.8,0.0
2020-02-24,21.8,0.2
2020-02-25,13.4,6.0
2020-02-26,13.2,2.8
2020-02-27,15.7,4.6
2020-02-28,19.9,1.7
2020-02-29,13.3,6.0
2020-03-01,16.4,7.3
2020-03-02,11.7,4.1
2020-03-03,15.0,5.2
2020-03-04,15.2,9.8
2020-03-05,12.9,5.1
2020-03-06,11.2,4.2
2020-03-07,15.8,2.7
2020-03-08,12.6,1.5
2020-03-09,16.1,4.3
2020-03-10,23.6,4.0
2020-03-11,25.8,5.7
2020-03-12,24.5,9.0
2020-03-13,17.4,7.5
2020-03-14,20.1,2.5
2020-03-15,18.1,1.3
2020-03-16,5.9,1.1
2020-03-17,16.1,3.9
2020-03-18,17.6,6.0
2020-03-19,15.7,6.8
2020-03-20,13.3,8.0
2020-03-21,10.5,6.4
2020-03-22,14.9,6.5
2020-03-23,16.3,3.8
2020-03-24,17.5,4.2
2020-03-25,18.7,3.8
2020-03-26,16.9,1.2
2020-03-27,13.9,0.7
2020-03-28,17.5,0.6
2020-03-29,19.0,2.5
2020-03-30,7.6,2.5
2020-03-31,12.9,1.0
2020-04-01,14.6,4.3
2020-04-02,13.9,3.3
2020-04-03,17.9,1.7
2020-04-04,20.6,2.4
2020-04-05,17.4,7.6
2020-04-06,15.0,11.2
2020-04-07,21.3,8.5
2020-04-08,23.1,7.8
2020-04-09,16.8,12.8
2020-04-10,19.8,11.0
2020-04-11,20.0,9.8
2020-04-12,19.2,11.5
2020-04-13,18.8,9.3
2020-04-14,19.5,8.4
2020-04-15,15.6,8.6
2020-04-16,14.7,9.2
2020-04-17,16.6,8.9
2020-04-18,16.4,7.8
2020-04-19,19.6,9.4
2020-04-20,17.2,7.9
2020-04-21,16.6,6.9
2020-04-22,18.1,9.1
2020-04-23,22.7,8.8
2020-04-24,23.0,10.4
2020-04-25,22.0,10.8
2020-04-26,17.4,9.9
2020-04-27,15.9,9.1
2020-04-28,15.0,6.9
2020-04-29,16.2,6.2
2020-04-30,15.8,9.0
2020-05-01,21.5,12.0
2020-05-02,24.9,11.5
2020-05-03,28.7,9.5
2020-05-04,27.9,13.1
2020-05-05,22.4,10.3
2020-05-06,24.6,9.7
2020-05-07,28.9,11.2
2020-05-08,26.3,15.0
2020-05-09,19.6,10.1
2020-05-10,17.4,8.4
2020-05-11,19.3,9.3
2020-05-12,17.5,10.0
2020-05-13,17.9,10.3
2020-05-14,16.1,9.0
2020-05-15,17.0,9.9
2020-05-16,20.6,7.6
2020-05-17,22.4,7.3
2020-05-18,26.5,7.1
2020-05-19,28.0,9.8
2020-05-20,29.9,10.6
2020-05-21,30.6,12.4
2020-05-22,30.7,14.2
2020-05-23,29.3,14.6
2020-05-24,29.8,10.7
2020-05-25,30.4,14.6
2020-05-26,29.3,12.2
2020-05-27,31.2,15.2
2020-05-28,31.0,14.8
2020-05-29,32.4,14.9
2020-05-30,29.8,15.9
2020-05-31,29.5,15.3
2020-06-01,26.9,13.0
2020-06-02,29.2,14.8
2020-06-03,25.3,15.1
2020-06-04,21.8,13.6
2020-06-05,27.2,10.3
2020-06-06,25.4,14.0
2020-06-07,22.7,11.3
2020-06-08,21.8,9.1
2020-06-09,23.5,8.3
2020-06-10,25.8,9.6
2020-06-11,20.5,10.0
2020-06-12,14.9,9.0
2020-06-13,20.9,8.6
2020-06-14,22.4,9.3
2020-06-15,23.4,12.7
2020-06-16,22.7,12.6
2020-06-17,24.0,10.2
2020-06-18,26.0,11.0
2020-06-19,28.1,11.6
2020-06-20,30.1,13.2
2020-06-21,30.9,13.5
2020-06-22,34.0,14.7
2020-06-23,35.7,16.6
2020-06-24,31.5,19.4
2020-06-25,32.6,16.1
2020-06-26,27.3,13.8
2020-06-27,27.7,14.7
2020-06-28,31.0,15.2
2020-06-29,33.7,15.9
2020-06-30,34.3,17.9
2020-07-01,31.3,17.6
2020-07-02,27.5,15.7
2020-07-03,29.6,11.4
2020-07-04,32.7,13.7
2020-07-05,35.2,16.0
2020-07-06,35.3,18.4
2020-07-07,36.5,15.1
2020-07-08,36.4,19.9
2020-07-09,34.2,17.4
2020-07-10,33.1,17.0
2020-07-11,35.1,15.3
2020-07-12,29.3,17.9
2020-07-13,32.1,15.9
2020-07-14,31.5,14.9
2020-07-15,31.5,13.3
2020-07-16,33.5,15.2
2020-07-17,33.4,15.4
2020-07-18,34.4,13.7
2020-07-19,35.7,16.1
2020-07-20,36.0,17.9
2020-07-21,30.8,16.9
2020-07-22,33.5,18.1
2020-07-23,34.7,19.6
2020-07-24,33.7,18.4
2020-07-25,34.6,17.6
2020-07-26,35.6,16.7
2020-07-27,38.1,17.7
2020-07-28,34.9,19.7
2020-07-29,37.2,17.9
2020-07-30,35.7,19.4
2020-07-31,36.1,18.3
2020-08-01,33.6,18.3
2020-08-02,30.3,16.4
2020-08-03,30.6,16.1
2020-08-04,31.5,15.5
2020-08-05,35.3,16.0
2020-08-06,37.6,18.5
2020-08-07,36.0,19.6
2020-08-08,35.4,19.2
2020-08-09,35.8,19.3
2020-08-10,34.4,17.3
2020-08-11,27.0,18.2
2020-08-12,26.4,16.7
2020-08-13,29.7,13.3
2020-08-14,31.1,13.7
2020-08-15,25.1,12.5
2020-08-16,26.1,11.5
2020-08-17,28.2,14.4
2020-08-18,28.6,17.6
2020-08-19,31.6,13.8
2020-08-20,30.5,16.0
2020-08-21,26.0,16.6
2020-08-22,29.5,11.9
2020-08-23,30.5,11.8
2020-08-24,32.3,14.2
2020-08-25,34.8,14.4
2020-08-26,34.4,14.6
2020-08-27,34.2,17.1
2020-08-28,27.0,14.6
2020-08-29,22.8,10.6
2020-08-30,21.7,8.6
2020-08-31,26.5,8.2
2020-09-01,28.5,13.6
2020-09-02,29.3,11.9
2020-09-03,32.2,11.8
2020-09-04,34.2,12.9
2020-09-05,33.6,15.4
2020-09-06,30.9,14.5
2020-09-07,25.2,11.8
2020-09-08,27.5,9.6
2020-09-09,30.0,10.1
2020-09-10,30.2,12.0
2020-09-11,31.4,12.5
2020-09-12,32.4,13.4
2020-09-13,34.1,15.0
2020-09-14,30.0,18.1
2020-09-15,28.3,15.1
2020-09-16,29.7,12.5
2020-09-17,27.3,16.4
2020-09-18,22.7,14.9
2020-09-19,20.1,14.6
2020-09-20,21.8,13.7
2020-09-21,22.9,10.6
2020-09-22,23.5,11.2
2020-09-23,22.6,15.4
2020-09-24,21.1,11.3
2020-09-25,17.1,8.4
2020-09-26,19.5,6.3
2020-09-27,22.1,10.6
2020-09-28,23.7,6.4
2020-09-29,26.5,8.0
2020-09-30,26.6,8.0
2020-10-01,19.9,10.5
2020-10-02,15.1,8.1
2020-10-03,16.0,6.0
2020-10-04,17.6,9.0
2020-10-05,19.4,8.8
2020-10-06,24.3,13.3
2020-10-07,25.5,8.8
2020-10-08,27.3,9.8
2020-10-09,26.5,9.0
2020-10-10,22.6,10.0
2020-10-11,17.9,5.5
2020-10-12,19.1,4.0
2020-10-13,21.8,6.9
2020-10-14,17.9,4.4
2020-10-15,17.6,2.6
2020-10-16,17.1,2.3
2020-10-17,21.3,3.0
2020-10-18,22.3,4.2
2020-10-19,23.8,5.4
2020-10-20,15.7,12.4
2020-10-21,16.2,11.4
2020-10-22,16.3,10.4
2020-10-23,16.1,8.5
2020-10-24,16.4,6.3
2020-10-25,14.7,6.6
2020-10-26,12.0,5.6
2020-10-27,13.1,6.2
2020-10-28,17.5,8.1
2020-10-29,19.8,6.4
2020-10-30,23.1,5.0
2020-10-31,22.0,6.2
2020-11-01,21.8,8.1
2020-11-02,19.0,13.0
2020-11-03,16.1,6.4
2020-11-04,8.5,3.5
2020-11-05,14.0,7.5
2020-11-06,19.4,9.3
2020-11-07,14.7,9.8
2020-11-08,15.1,9.0
2020-11-09,15.6,7.1
2020-11-10,14.2,5.6
2020-11-11,15.4,6.4
2020-11-12,17.1,6.7
2020-11-13,15.7,6.0
2020-11-14,17.9,7.7
2020-11-15,18.4,12.5
2020-11-16,18.0,7.4
2020-11-17,22.6,2.9
2020-11-18,23.1,5.8
2020-11-19,19.8,6.2
2020-11-20,13.9,5.3
2020-11-21,16.6,2.1
2020-11-22,18.5,1.7
2020-11-23,16.3,0.8
2020-11-24,14.7,1.3
2020-11-25,10.1,3.0
2020-11-26,11.7,7.7
2020-11-27,13.8,7.0
2020-11-28,12.4,4.3
2020-11-29,14.9,6.5
2020-11-30,15.9,5.3
2020-12-01,12.9,1.5
2020-12-02,8.6,0.6
2020-12-03,11.5,-1.8
2020-12-04,7.4,1.4
2020-12-05,7.3,0.2
2020-12-06,7.3,0.6
2020-12-07,9.5,5.2
2020-12-08,8.7,2.1
2020-12-09,9.0,0.0
2020-12-10,12.6,8.9
2020-12-11,14.5,8.8
2020-12-12,13.4,7.1
2020-12-13,13.7,6.9
2020-12-14,14.1,7.5
2020-12-15,11.5,5.5
2020-12-16,11.2,4.9
2020-12-17,10.1,3.1
2020-12-18,12.2,0.2
2020-12-19,12.0,4.5
2020-12-20,12.7,4.2
2020-12-21,13.5,8.4
2020-12-22,18.5,6.0
2020-12-23,13.6,6.0
2020-12-24,9.2,1.2
2020-12-25,7.6,-0.8
2020-12-26,7.2,-2.8
2020-12-27,8.3,-3.1
2020-12-28,8.0,2.1
2020-12-29,6.7,0.3
2020-12-30,6.3,-0.9
2020-12-31,8.9,1.0
2021-01-01,6.5,-0.6
2021-01-02,5.9,-2.4
2021-01-03,5.9,-2.7
2021-01-04,5.8,-2.4
2021-01-05,6.6,-5.7
2021-01-06,6.1,-5.9
2021-01-07,5.5,-3.3
2021-01-08,1.0,-4.0
2021-01-09,-0.3,-2.0
2021-01-10,3.2,-2.1
2021-01-11,3.9,-5.1
2021-01-12,6.6,-8.0
2021-01-13,8.1,-7.8
2021-01-14,7.7,-7.7
2021-01-15,4.9,-4.3
2021-01-16,8.5,-4.3
2021-01-17,10.8,-7.4
2021-01-18,11.3,-3.0
2021-01-19,11.7,-3.0
2021-01-20,11.2,6.3
2021-01-21,12.7,7.6
2021-01-22,11.4,4.9
2021-01-23,11.5,4.5
2021-01-24,10.3,6.1
2021-01-25,12.5,8.4
2021-01-26,14.4,10.8
2021-01-27,16.5,8.8
2021-01-28,19.6,5.2
2021-01-29,18.1,8.5
2021-01-30,10.6,6.7
2021-01-31,14.3,6.7
2021-02-01,13.6,8.0
2021-02-02,14.1,9.1
2021-02-03,12.8,8.7
2021-02-04,8.8,6.1
2021-02-05,12.0,5.8
2021-02-06,9.4,6.1
2021-02-07,7.4,3.9
2021-02-08,9.3,5.3
2021-02-09,8.6,3.7
2021-02-10,12.9,5.8
2021-02-11,15.8,9.0
2021-02-12,13.5,6.8
2021-02-13,15.1,3.6
2021-02-14,19.4,2.0
2021-02-15,20.0,2.7
2021-02-16,15.2,9.1
2021-02-17,15.5,8.4
2021-02-18,15.2,7.8
2021-02-19,16.0,6.8
2021-02-20,15.4,8.4
2021-02-21,13.9,4.2
2021-02-22,12.5,1.5
2021-02-23,16.8,-0.3
2021-02-24,18.0,0.8
2021-02-25,15.1,4.9
2021-02-26,17.2,7.6
2021-02-27,16.7,5.1
2021-02-28,15.6,0.9
2021-03-01,16.7,6.0
2021-03-02,15.3,4.0
2021-03-03,18.3,3.6
2021-03-04,18.7,4.3
2021-03-05,17.0,6.1
2021-03-06,15.6,3.7
2021-03-07,16.6,2.8
2021-03-08,10.5,5.2
2021-03-09,11.6,2.5
2021-03-10,17.0,0.0
2021-03-11,15.7,8.7
2021-03-12,14.3,4.2
2021-03-13,12.7,2.4
2021-03-14,15.7,2.6
2021-03-15,16.7,2.0
2021-03-16,16.6,2.9
2021-03-17,17.8,3.3
2021-03-18,13.0,1.1
2021-03-19,14.4,2.7
2021-03-20,10.8,1.1
2021-03-21,13.2,-1.5
2021-03-22,16.1,-0.3
2021-03-23,18.7,0.0
2021-03-24,21.0,0.5
2021-03-25,21.2,2.7
2021-03-26,16.4,5.3
2021-03-27,17.8,3.4
2021-03-28,22.5,3.0
2021-03-29,21.4,8.3
2021-03-30,20.8,9.3
2021-03-31,27.2,9.1
2021-04-01,22.3,12.7
2021-04-02,15.7,10.2
2021-04-03,20.0,6.6
2021-04-04,19.2,2.2
2021-04-05,21.6,3.4
2021-04-06,22.1,3.3
2021-04-07,18.7,2.6
2021-04-08,20.5,8.5
2021-04-09,16.5,10.0
2021-04-10,18.6,9.9
2021-04-11,14.7,6.0
2021-04-12,16.0,2.0
2021-04-13,13.4,8.7
2021-04-14,18.9,8.9
2021-04-15,19.6,7.6
2021-04-16,16.4,2.5
2021-04-17,16.1,0.4
2021-04-18,18.6,2.0
2021-04-19,18.2,8.3
2021-04-20,18.6,7.8
2021-04-21,16.0,7.6
2021-04-22,17.9,9.6
2021-04-23,21.4,7.3
2021-04-24,22.9,9.6
2021-04-25,18.4,10.4
2021-04-26,19.3,9.4
2021-04-27,21.6,9.5
2021-04-28,18.7,9.9
2021-04-29,15.4,8.8
2021-04-30,15.9,6.1
2021-05-01,15.4,6.8
2021-05-02,16.6,4.1
2021-05-03,19.6,8.4
2021-05-04,22.0,5.4
2021-05-05,23.5,6.8
2021-05-06,23.9,9.9
2021-05-07,27.2,9.4
2021-05-08,25.8,10.0
2021-05-09,15.1,6.5
2021-05-10,15.3,5.6
2021-05-11,16.3,4.9
2021-05-12,17.8,8.3
2021-05-13,17.7,7.1
2021-05-14,21.4,8.0
2021-05-15,22.9,9.9
2021-05-16,20.3,11.4
2021-05-17,23.0,8.8
2021-05-18,23.4,10.2
2021-05-19,23.6,8.1
2021-05-20,29.0,8.4
2021-05-21,23.5,11.8
2021-05-22,14.1,7.5
2021-05-23,20.5,5.6
2021-05-24,20.4,7.2
2021-05-25,24.5,6.6
2021-05-26,27.0,11.2
2021-05-27,28.1,10.6
2021-05-28,27.9,16.7
2021-05-29,29.9,14.3
2021-05-30,30.8,14.6
2021-05-31,30.4,15.0
2021-06-01,23.5,13.1
2021-06-02,25.9,12.4
2021-06-03,26.5,11.7
2021-06-04,25.9,12.2
2021-06-05,27.9,10.1
2021-06-06,29.4,13.6
2021-06-07,31.3,13.6
2021-06-08,32.9,15.7
2021-06-09,32.8,14.0
2021-06-10,32.8,15.0
2021-06-11,31.5,16.6
2021-06-12,31.2,15.3
2021-06-13,31.4,16.2
2021-06-14,30.1,16.9
2021-06-15,32.5,15.3
2021-06-16,29.2,16.3
2021-06-17,23.6,14.5
2021-06-18,20.1,12.4
2021-06-19,21.9,10.2
2021-06-20,20.8,11.0
2021-06-21,20.4,11.6
2021-06-22,23.0,12.9
2021-06-23,22.9,12.0
2021-06-24,27.9,9.5
2021-06-25,31.2,13.0
2021-06-26,30.8,14.5
2021-06-27,24.5,12.4
2021-06-28,24.6,9.5
2021-06-29,28.6,11.0
2021-06-30,30.9,12.7
2021-07-01,31.7,14.1
2021-07-02,31.8,14.7
2021-07-03,28.6,16.9
2021-07-04,27.6,13.1
2021-07-05,31.3,14.7
2021-07-06,21.4,13.5
2021-07-07,23.7,11.8
2021-07-08,28.0,11.1
2021-07-09,33.1,13.3
2021-07-10,34.8,14.9
2021-07-11,36.3,16.8
2021-07-12,22.4,14.1
2021-07-13,26.7,10.8
2021-07-14,27.9,12.1
2021-07-15,30.7,12.3
2021-07-16,33.9,14.2
2021-07-17,35.3,16.1
2021-07-18,34.5,17.6
2021-07-19,34.7,17.0
2021-07-20,34.1,18.4
2021-07-21,35.6,17.3
2021-07-22,34.3,17.0
2021-07-23,28.0,16.9
2021-07-24,27.4,13.3
2021-07-25,27.3,14.8
2021-07-26,30.0,15.1
2021-07-27,31.4,17.0
2021-07-28,32.4,14.7
2021-07-29,33.5,16.1
2021-07-30,30.4,16.3
2021-07-31,24.5,14.1
2021-08-01,25.7,11.2
2021-08-02,28.6,14.2
2021-08-03,29.9,15.4
2021-08-04,29.7,17.5
2021-08-05,31.6,15.2
2021-08-06,28.9,14.2
2021-08-07,25.5,13.7
2021-08-08,28.3,11.8
2021-08-09,33.1,12.2
2021-08-10,34.6,15.9
2021-08-11,36.8,16.1
2021-08-12,36.0,20.8
2021-08-13,39.1,17.2
2021-08-14,39.2,18.6
2021-08-15,36.5,17.6
2021-08-16,32.0,15.1
2021-08-17,29.5,12.9
2021-08-18,30.4,11.0
2021-08-19,32.2,12.1
2021-08-20,33.5,14.2
2021-08-21,32.9,14.1
2021-08-22,34.6,15.2
2021-08-23,33.9,16.9
2021-08-24,31.9,14.5
2021-08-25,31.6,14.1
2021-08-26,30.5,17.0
2021-08-27,32.7,16.1
2021-08-28,30.9,16.9
2021-08-29,28.6,16.3
